series_ticker,discovered_via,tier,engine,family,model_output,priced_by,map_notes,event_ticker,market_ticker,title,subtitle,market_status,yes_bid,yes_ask,mid,last_price,volume,open_interest,liquidity_$
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26NOR,KXWCPLAYERGOALS-26NOR-FBJORK15,Will Fredrik Bjorkan score a goal in the 2026 Men's FIFA World Cup?,Fredrik Bjorkan,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26NOR,KXWCPLAYERGOALS-26NOR-FAURSN8,Will Fredrik Aursnes score a goal in the 2026 Men's FIFA World Cup?,Fredrik Aursnes,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26NOR,KXWCPLAYERGOALS-26NOR-DWOLFE6,Will David Moller Wolfe score a goal in the 2026 Men's FIFA World Cup?,David Moller Wolfe,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26NOR,KXWCPLAYERGOALS-26NOR-ASORLO9,Will Alexander Sorloth score a goal in the 2026 Men's FIFA World Cup?,Alexander Sorloth,active,0.08,0.92,0.5,0.79,5.00,5.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26NOR,KXWCPLAYERGOALS-26NOR-ASCHJE21,Will Andreas Schjelderup score a goal in the 2026 Men's FIFA World Cup?,Andreas Schjelderup,active,0.03,0.79,0.41,0.8,3.00,3.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26SUI,KXWCPLAYERGOALS-26SUI-ZAMDOU25,Will Zeki Amdouni score a goal in the 2026 Men's FIFA World Cup?,Zeki Amdouni,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26SUI,KXWCPLAYERGOALS-26SUI-SWIDME30,Will Silvan Widmer score a goal in the 2026 Men's FIFA World Cup?,Silvan Widmer,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26SUI,KXWCPLAYERGOALS-26SUI-RRODRI12,Will Ricardo Rodriguez score a goal in the 2026 Men's FIFA World Cup?,Ricardo Rodriguez,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26SUI,KXWCPLAYERGOALS-26SUI-RFREUL8,Will Remo Freuler score a goal in the 2026 Men's FIFA World Cup?,Remo Freuler,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26SUI,KXWCPLAYERGOALS-26SUI-NOKAFO19,Will Noah Okafor score a goal in the 2026 Men's FIFA World Cup?,Noah Okafor,active,0.03,0.92,0.475,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26SUI,KXWCPLAYERGOALS-26SUI-NELVED30,Will Nico Elvedi score a goal in the 2026 Men's FIFA World Cup?,Nico Elvedi,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26SUI,KXWCPLAYERGOALS-26SUI-MMUHEI28,Will Miro Muheim score a goal in the 2026 Men's FIFA World Cup?,Miro Muheim,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26SUI,KXWCPLAYERGOALS-26SUI-MAKANJ25,Will Manuel Akanji score a goal in the 2026 Men's FIFA World Cup?,Manuel Akanji,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26SUI,KXWCPLAYERGOALS-26SUI-MAEBIS20,Will Michel Aebischer score a goal in the 2026 Men's FIFA World Cup?,Michel Aebischer,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26SUI,KXWCPLAYERGOALS-26SUI-LJAQUE14,Will Luca Jaquez score a goal in the 2026 Men's FIFA World Cup?,Luca Jaquez,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26SUI,KXWCPLAYERGOALS-26SUI-FRIEDE32,Will Fabian Rieder score a goal in the 2026 Men's FIFA World Cup?,Fabian Rieder,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26SUI,KXWCPLAYERGOALS-26SUI-ECOMER24,Will Eray Comert score a goal in the 2026 Men's FIFA World Cup?,Eray Comert,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26SUI,KXWCPLAYERGOALS-26SUI-DZAKAR6,Will Denis Zakaria score a goal in the 2026 Men's FIFA World Cup?,Denis Zakaria,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26SUI,KXWCPLAYERGOALS-26SUI-DSOW20,Will Djibril Sow score a goal in the 2026 Men's FIFA World Cup?,Djibril Sow,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26SUI,KXWCPLAYERGOALS-26SUI-DNDOYE14,Will Dan Ndoye score a goal in the 2026 Men's FIFA World Cup?,Dan Ndoye,active,0.07,0.92,0.495,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26SUI,KXWCPLAYERGOALS-26SUI-CITTEN26,Will Cedric Itten score a goal in the 2026 Men's FIFA World Cup?,Cedric Itten,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26SUI,KXWCPLAYERGOALS-26SUI-CFASSN16,Will Christian Fassnacht score a goal in the 2026 Men's FIFA World Cup?,Christian Fassnacht,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26SUI,KXWCPLAYERGOALS-26SUI-AJASHA30,Will Ardon Jashari score a goal in the 2026 Men's FIFA World Cup?,Ardon Jashari,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26SUI,KXWCPLAYERGOALS-26SUI-AAMEND5,Will Aurele Amenda score a goal in the 2026 Men's FIFA World Cup?,Aurele Amenda,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26COL,KXWCPLAYERGOALS-26COL-YMINA26,Will Yerry Mina score a goal in the 2026 Men's FIFA World Cup?,Yerry Mina,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26COL,KXWCPLAYERGOALS-26COL-WDITTA18,Will Willer Ditta score a goal in the 2026 Men's FIFA World Cup?,Willer Ditta,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26COL,KXWCPLAYERGOALS-26COL-SARIAS4,Will Santiago Arias score a goal in the 2026 Men's FIFA World Cup?,Santiago Arias,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26COL,KXWCPLAYERGOALS-26COL-RRIOS20,Will Richard Rios score a goal in the 2026 Men's FIFA World Cup?,Richard Rios,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26COL,KXWCPLAYERGOALS-26COL-LSUARE97,Will Luis Suarez score a goal in the 2026 Men's FIFA World Cup?,Luis Suarez,active,0.03,0.75,0.39,0.02,24.64,6.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26COL,KXWCPLAYERGOALS-26COL-KCASTA5,Will Kevin Castano score a goal in the 2026 Men's FIFA World Cup?,Kevin Castano,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26COL,KXWCPLAYERGOALS-26COL-JRODRI10,Will James Rodriguez score a goal in the 2026 Men's FIFA World Cup?,James Rodriguez,active,0.24,0.94,0.59,0.96,47.33,41.17,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26COL,KXWCPLAYERGOALS-26COL-JQUINT20,Will Juan Quintero score a goal in the 2026 Men's FIFA World Cup?,Juan Quintero,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26COL,KXWCPLAYERGOALS-26COL-JPORTI27,Will Juan Portilla score a goal in the 2026 Men's FIFA World Cup?,Juan Portilla,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26COL,KXWCPLAYERGOALS-26COL-JMOJIC22,Will Johan Mojica score a goal in the 2026 Men's FIFA World Cup?,Johan Mojica,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26COL,KXWCPLAYERGOALS-26COL-JLUCUM26,Will Jhon Lucumi score a goal in the 2026 Men's FIFA World Cup?,Jhon Lucumi,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26COL,KXWCPLAYERGOALS-26COL-JLERMA8,Will Jefferson Lerma score a goal in the 2026 Men's FIFA World Cup?,Jefferson Lerma,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26COL,KXWCPLAYERGOALS-26COL-JCORDO9,Will Jhon Cordoba score a goal in the 2026 Men's FIFA World Cup?,Jhon Cordoba,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26COL,KXWCPLAYERGOALS-26COL-JCARRA15,Will Jorge Carrascal score a goal in the 2026 Men's FIFA World Cup?,Jorge Carrascal,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26COL,KXWCPLAYERGOALS-26COL-JARIAS11,Will Jhon Arias score a goal in the 2026 Men's FIFA World Cup?,Jhon Arias,active,0.03,0.96,0.495,0.97,10.41,10.41,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26COL,KXWCPLAYERGOALS-26COL-GPUERT14,Will Gustavo Puerta score a goal in the 2026 Men's FIFA World Cup?,Gustavo Puerta,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26COL,KXWCPLAYERGOALS-26COL-DSANCH6,Will Davinson Sanchez score a goal in the 2026 Men's FIFA World Cup?,Davinson Sanchez,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26COL,KXWCPLAYERGOALS-26COL-DMACHA27,Will Deiver Machado score a goal in the 2026 Men's FIFA World Cup?,Deiver Machado,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26COL,KXWCPLAYERGOALS-26COL-CHERNA19,Will Cucho Hernandez score a goal in the 2026 Men's FIFA World Cup?,Cucho Hernandez,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26COL,KXWCPLAYERGOALS-26COL-AGOMEZ11,Will Andres Gomez score a goal in the 2026 Men's FIFA World Cup?,Andres Gomez,active,0.03,0.94,0.485,0.95,1.04,1.04,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MAR,KXWCPLAYERGOALS-26MAR-ZELOU13,Will Zakaria El-Ouadi score a goal in the 2026 Men's FIFA World Cup?,Zakaria El-Ouadi,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MAR,KXWCPLAYERGOALS-26MAR-YBELAM19,Will Youssef Belammari score a goal in the 2026 Men's FIFA World Cup?,Youssef Belammari,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MAR,KXWCPLAYERGOALS-26MAR-SELMO29,Will Samir El Mourabet score a goal in the 2026 Men's FIFA World Cup?,Samir El Mourabet,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MAR,KXWCPLAYERGOALS-26MAR-SAMRAB34,Will Sofyan Amrabat score a goal in the 2026 Men's FIFA World Cup?,Sofyan Amrabat,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MAR,KXWCPLAYERGOALS-26MAR-RHALHA25,Will Redouane Halhal score a goal in the 2026 Men's FIFA World Cup?,Redouane Halhal,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MAR,KXWCPLAYERGOALS-26MAR-NMAZRA3,Will Noussair Mazraoui score a goal in the 2026 Men's FIFA World Cup?,Noussair Mazraoui,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MAR,KXWCPLAYERGOALS-26MAR-NELAY8,Will Neil El Aynaoui score a goal in the 2026 Men's FIFA World Cup?,Neil El Aynaoui,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MAR,KXWCPLAYERGOALS-26MAR-NAGUER21,Will Nayef Aguerd score a goal in the 2026 Men's FIFA World Cup?,Nayef Aguerd,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MAR,KXWCPLAYERGOALS-26MAR-CTALBI7,Will Chemsdine Talbi score a goal in the 2026 Men's FIFA World Cup?,Chemsdine Talbi,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MAR,KXWCPLAYERGOALS-26MAR-CRIAD34,Will Chadi Riad score a goal in the 2026 Men's FIFA World Cup?,Chadi Riad,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MAR,KXWCPLAYERGOALS-26MAR-BELKH11,Will Bilal El Khannouss score a goal in the 2026 Men's FIFA World Cup?,Bilal El Khannouss,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MAR,KXWCPLAYERGOALS-26MAR-BDIAZ21,Will Brahim Diaz score a goal in the 2026 Men's FIFA World Cup?,Brahim Diaz,active,0.13,0.92,0.525,0.98,41.16,35.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MAR,KXWCPLAYERGOALS-26MAR-ASALAH34,Will Anass Salah-Eddine score a goal in the 2026 Men's FIFA World Cup?,Anass Salah-Eddine,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MAR,KXWCPLAYERGOALS-26MAR-AOUNAH18,Will Azzedine Ounahi score a goal in the 2026 Men's FIFA World Cup?,Azzedine Ounahi,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MAR,KXWCPLAYERGOALS-26MAR-AEZZAL10,Will Abde Ezzalzouli score a goal in the 2026 Men's FIFA World Cup?,Abde Ezzalzouli,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MAR,KXWCPLAYERGOALS-26MAR-AELKA9,Will Ayoub El Kaabi score a goal in the 2026 Men's FIFA World Cup?,Ayoub El Kaabi,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MAR,KXWCPLAYERGOALS-26MAR-ABOUAD32,Will Ayyoub Bouaddi score a goal in the 2026 Men's FIFA World Cup?,Ayyoub Bouaddi,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MAR,KXWCPLAYERGOALS-26MAR-AAMAIM29,Will Ayoube Amaimouni Echghouyab score a goal in the 2026 Men's FIFA World Cup?,Ayoube Amaimouni Echghouyab,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MEX,KXWCPLAYERGOALS-26MEX-SGIMEN7,Will Santiago Gimenez score a goal in the 2026 Men's FIFA World Cup?,Santiago Gimenez,active,0.05,0.94,0.495,0.94,22.57,16.23,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MEX,KXWCPLAYERGOALS-26MEX-RALVAR25,Will Roberto Alvarado score a goal in the 2026 Men's FIFA World Cup?,Roberto Alvarado,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MEX,KXWCPLAYERGOALS-26MEX-OVARGA21,Will Obed Vargas score a goal in the 2026 Men's FIFA World Cup?,Obed Vargas,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MEX,KXWCPLAYERGOALS-26MEX-OPINED17,Will Orbelin Pineda score a goal in the 2026 Men's FIFA World Cup?,Orbelin Pineda,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MEX,KXWCPLAYERGOALS-26MEX-LCHAVE24,Will Luis Chavez score a goal in the 2026 Men's FIFA World Cup?,Luis Chavez,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MEX,KXWCPLAYERGOALS-26MEX-JVASQU22,Will Johan Vasquez score a goal in the 2026 Men's FIFA World Cup?,Johan Vasquez,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MEX,KXWCPLAYERGOALS-26MEX-JSANCH2,Will Jorge Sanchez score a goal in the 2026 Men's FIFA World Cup?,Jorge Sanchez,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MEX,KXWCPLAYERGOALS-26MEX-JGALLA23,Will Jesus Gallardo score a goal in the 2026 Men's FIFA World Cup?,Jesus Gallardo,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MEX,KXWCPLAYERGOALS-26MEX-IREYES15,Will Israel Reyes score a goal in the 2026 Men's FIFA World Cup?,Israel Reyes,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MEX,KXWCPLAYERGOALS-26MEX-GMORA19,Will Gilberto Mora score a goal in the 2026 Men's FIFA World Cup?,Gilberto Mora,active,0.03,0.89,0.46,0.9,46.87,18.94,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MEX,KXWCPLAYERGOALS-26MEX-GMARTI22,Will Guillermo Martinez score a goal in the 2026 Men's FIFA World Cup?,Guillermo Martinez,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MEX,KXWCPLAYERGOALS-26MEX-ELIRA6,Will Erik Lira score a goal in the 2026 Men's FIFA World Cup?,Erik Lira,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MEX,KXWCPLAYERGOALS-26MEX-EALVAR11,Will Edson Alvarez score a goal in the 2026 Men's FIFA World Cup?,Edson Alvarez,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MEX,KXWCPLAYERGOALS-26MEX-CMONTE3,Will Cesar Montes score a goal in the 2026 Men's FIFA World Cup?,Cesar Montes,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MEX,KXWCPLAYERGOALS-26MEX-CHUERT21,Will Cesar Huerta score a goal in the 2026 Men's FIFA World Cup?,Cesar Huerta,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MEX,KXWCPLAYERGOALS-26MEX-BGUTIE26,Will Brian Gutierrez score a goal in the 2026 Men's FIFA World Cup?,Brian Gutierrez,active,0.04,0.95,0.495,0.94,30.29,30.29,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MEX,KXWCPLAYERGOALS-26MEX-AVEGA10,Will Alexis Vega score a goal in the 2026 Men's FIFA World Cup?,Alexis Vega,active,0.04,0.95,0.495,0.92,20.42,16.23,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26MEX,KXWCPLAYERGOALS-26MEX-AGONZA14,Will Armando Gonzalez score a goal in the 2026 Men's FIFA World Cup?,Armando Gonzalez,active,0.03,0.97,0.5,0.98,35.95,35.95,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26CRO,KXWCPLAYERGOALS-26CRO-TFRUK10,Will Toni Fruk score a goal in the 2026 Men's FIFA World Cup?,Toni Fruk,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26CRO,KXWCPLAYERGOALS-26CRO-NMORO6,Will Nikola Moro score a goal in the 2026 Men's FIFA World Cup?,Nikola Moro,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
KXWCPLAYERGOALS,catalog,D,none,player_goal_count,—,none,OUT OF SCOPE — player-level,KXWCPLAYERGOALS-26CRO,KXWCPLAYERGOALS-26CRO-MPONGR5,Will Marin Pongracic score a goal in the 2026 Men's FIFA World Cup?,Marin Pongracic,active,0.03,0.94,0.485,0.0,0.00,0.00,0.0000
